1:gtksourceview-1.8.5-17.fc21.src.rpm,,,0,,0,""
sed-4.2.2-9.fc21.src.rpm,,,0,,0,""
ltrace-0.7.91-10.fc21.src.rpm,,,0,,0,""
xterm-308-2.fc21.src.rpm,,,0,,0,""
gnome-keyring-3.14.0-1.fc21.src.rpm,,,0,,0,""
libgdiplus-2.10.9-3.fc21.src.rpm,,,0,,0,""
dasher-4.10.1-15.fc21.src.rpm,,,0,,0,""
gecko-sharp2-0.13-26.fc21.src.rpm,,,0,,0,""
2:samba-4.1.12-5.fc21.src.rpm,,,0,,0,""
2:postfix-2.11.1-3.fc21.src.rpm,,,0,,0,""
libgcrypt-1.6.1-7.fc21.src.rpm,,,0,,0,""
xkeyboard-config-2.12-2.fc21.src.rpm,,,0,,0,""
ipv6calc-0.97.4-6.fc21.src.rpm,,,0,,0,""
enscript-1.6.6-7.fc21.src.rpm,,,0,,0,""
xorg-x11-fonts-7.5-10.fc21.src.rpm,,,0,,0,""
rdesktop-1.8.2-3.fc21.src.rpm,,,0,,0,""
3:ypbind-1.37.2-3.fc21.src.rpm,,,0,,0,""
kexec-tools-2.0.7-11.fc21.src.rpm,,,0,,0,""
1:qt-4.8.6-12.fc21.src.rpm,,,0,,0,""
ncurses-5.9-16.20140323.fc21.src.rpm,,,0,,0,""
at-spi-1.32.0-14.fc21.src.rpm,,,0,,0,""
struts-1.3.10-12.fc21.src.rpm,,,0,,0,""
libxklavier-5.4-4.fc21.src.rpm,,,0,,0,""
1:mx4j-3.0.1-20.fc21.src.rpm,,,0,,0,""
ant-1.9.4-3.fc21.src.rpm,,,0,,0,""
glib2-2.42.0-1.fc21.src.rpm,,,0,,0,""
1:dbus-sharp-0.7.0-11.fc21.src.rpm,,,0,,0,""
mrtg-2.17.4-14.fc21.src.rpm,,,0,,0,""
1:wireless-tools-29-12.1.fc21.src.rpm,,,0,,0,""
scim-hangul-0.3.2-18.fc21.src.rpm,,,0,,0,""
inn-2.5.4-2.fc21.src.rpm,,,0,,0,""
6:kdewebdev-3.5.10-23.fc21.src.rpm,,,0,,0,""
logwatch-7.4.1-2.20140924svn242.fc21.src.rpm,,,0,,0,""
xorg-x11-drv-fbdev-0.4.3-19.fc21.src.rpm,,,0,,0,""
gnucash-2.6.4-1.fc21.src.rpm,,,0,,0,""
libofx-0.9.9-4.fc21.src.rpm,,,0,,0,""
vsftpd-3.0.2-12.fc21.src.rpm,,,0,,0,""
1:busybox-1.19.4-15.fc21.src.rpm,,,0,,0,""
libtirpc-0.2.5-0.1.fc21.src.rpm,,,0,,0,""
iso-codes-3.56-1.fc21.src.rpm,,,0,,0,""
swig-3.0.2-2.fc21.src.rpm,,,0,,0,""
man-pages-3.69-2.fc21.src.rpm,,,0,,0,""
scim-m17n-0.2.3-10.fc21.src.rpm,,,0,,0,""
1:xchat-2.8.8-25.fc21.src.rpm,,,0,,0,""
2:gedit-3.14.0-2.fc21.src.rpm,,,0,,0,""
gstreamer-plugins-good-0.10.31-13.fc21.src.rpm,,,0,,0,""
numactl-2.0.9-4.fc21.src.rpm,,,0,,0,""
2:gimp-2.8.14-1.fc21.src.rpm,,,0,,0,""
shared-mime-info-1.3-15.fc21.src.rpm,,,0,,0,""
alsa-lib-1.0.28-2.fc21.src.rpm,,,0,,0,""
wireshark-1.12.1-1.fc21.src.rpm,,,0,,0,""
libgnomeprintui22-2.18.6-10.fc21.src.rpm,,,0,,0,""
texi2html-1.82-12.fc21.src.rpm,,,0,,0,""
perl-DBI-1.631-5.fc21.src.rpm,,,0,,0,""
curl-7.37.0-7.fc21.src.rpm,,,0,,0,""
oprofile-0.9.9-5.54.gb7e9a57.fc21.src.rpm,,,0,,0,""
5:am-utils-6.1.5-32.fc21.src.rpm,,,0,,0,""
file-5.19-6.fc21.src.rpm,,,0,,0,""
cscope-15.8-10.fc21.src.rpm,,,0,,0,""
at-3.1.16-2.fc21.src.rpm,,,0,,0,""
compat-gcc-34-3.4.6-34.fc21.src.rpm,,,0,,0,""
lftp-4.5.4-3.fc21.src.rpm,,,0,,0,""
ImageMagick-6.8.8.10-5.fc21.src.rpm,,,0,,0,""
strace-4.9-2.fc21.src.rpm,,,0,,0,""
foomatic-4.0.11-4.fc21.src.rpm,,,0,,0,""
